	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	false_discovery_rate	negative_predictive_value	positive_likelyhood_ratio	negative_likelyhood_ratio	false_omission_rate	diagnostic_odds_ratio	matthews_correlation_coefficient	threat_score	markedness	informedness	accuracy	precision	fall_out	prevalence_threshold	prevalence	recall	miss_rate	f1_score	specificity	fowlkes_mallows_index	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
0	train	0.007185042262073829	1.0	True	False	0.04435483870967738	0.5330409356725145	21.545454545454426	0.8760285244103126	0.4669590643274854	24.59446689816119	0.24539716757685767	0.12845528455284552	0.48868609696283727	0.12322791712104686	0.5616139585605234	0.9556451612903226	0.005997818974918245	0.17725128161450915	0.5	0.1292257360959651	0.8707742639040349	0.2276657060518732	0.9940021810250818	0.3514170590826365	0.5616139585605234	0.9907430558611184	0.984814282871191	3.7982146739959717	0.0036661624908447266	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.013698630136986356	0.5308964316797216	72.00000000000139	0.8836065573770491	0.4691035683202785	81.48423005566022	0.24515282621032605	0.11764705882352941	0.5171978015427352	0.1162029459901801	0.55810147299509	0.9863013698630136	0.0016366612111292644	0.10542649822871135	0.5	0.11783960720130933	0.8821603927986906	0.21052631578947367	0.9983633387888707	0.34091841547028645	0.55810147299509	0.996819761009962	0.9933765405889022	3.7982146739959717	0.0036661624908447266	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	True	False	0.0008244023083264773	0.7466395112016293	1212.0000000000157	0.33933442444080736	0.2533604887983707	3571.6977491961884	0.7017590054098501	0.6604904632152588	0.7458151088933027	0.6603053435114505	0.8301526717557252	0.9991755976916735	0.0005452562704471031	0.02792220509583667	0.5	0.6608505997818975	0.33914940021810247	0.7955365933705284	0.9994547437295529	0.8125920212640403	0.8301526717557253	0.999262982391255	0.9988734296403519	3.7859880924224854	0.0037031173706054688	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	True	False	0.0	0.5569735642661805	inf	0.795417348608838	0.4430264357338195	inf	0.3375605553561627	0.20458265139116202	0.5569735642661806	0.20458265139116194	0.602291325695581	1.0	0.0	0.0	0.5	0.20458265139116202	0.795417348608838	0.33967391304347827	1.0	0.4523081376574625	0.602291325695581	0.9575244896483187	0.954868827864511	3.7859880924224854	0.0037031173706054688	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.430511474609375e-05	5.0067901611328125e-06	2.384185791015625e-06	0.19008851051330566	1.1682510375976562e-05	3.337860107421875e-06	1.430511474609375e-06		420	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.002350176263219761	0.930824008138352	424.50000000000546	0.07431693989071042	0.06917599186164802	5712.0220588236	0.9260658544868697	0.9238302502720348	0.9284738318751322	0.9236641221374047	0.9618320610687023	0.9976498237367802	0.0021810250817884125	0.04628901482417094	0.5	0.925845147219193	0.07415485278080702	0.9604072398190046	0.9978189749182116	0.9610771290228383	0.9618320610687023	0.9992894424828961	0.9989659246701927	3.6996712684631348	0.0034177303314208984	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.003597122302158251	0.9144144144144144	276.999999999996	0.09359605911330046	0.08558558558558559	2959.5263157894324	0.9071196346122847	0.9037520391517129	0.9108172921122561	0.9034369885433715	0.9517184942716858	0.9964028776978417	0.00327332242225864	0.05667868469961357	0.5	0.9067103109656302	0.09328968903436985	0.9494430162810625	0.9967266775777414	0.9504992178242225	0.9517184942716858	0.9942736947559875	0.9958498065920902	3.6996712684631348	0.0034177303314208984	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.004566210045662156	0.5314583937373152	218.0000000000028	0.8816148390616475	0.4685416062626848	247.27351485148836	0.2496842104351323	0.11880108991825614	0.5268921836916531	0.11832061068702293	0.5591603053435115	0.9954337899543378	0.0005452562704471031	0.06343236433287244	0.5	0.11886586695747	0.88113413304253	0.21237213833414514	0.9994547437295529	0.34398125013099545	0.5591603053435115	0.9991347698685558	0.9978690727959336	3.7982287406921387	0.003335714340209961	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.011627906976744207	0.5369718309859155	85.00000000000165	0.8622950819672132	0.4630281690140845	98.57414448669392	0.26874531051903855	0.1388888888888889	0.5253439240091713	0.13747954173486088	0.5687397708674304	0.9883720930232558	0.0016366612111292644	0.09785171972967638	0.5	0.13911620294599017	0.8608837970540099	0.24390243902439024	0.9983633387888707	0.37080799975078255	0.5687397708674304	0.9965626096576404	0.9936382592527282	3.7982287406921387	0.003335714340209961	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.004566210045662156	0.5314583937373152	218.0000000000028	0.8816148390616475	0.4685416062626848	247.27351485148836	0.2496842104351323	0.11880108991825614	0.5268921836916531	0.11832061068702293	0.5591603053435115	0.9954337899543378	0.0005452562704471031	0.06343236433287244	0.5	0.11886586695747	0.88113413304253	0.21237213833414514	0.9994547437295529	0.34398125013099545	0.5591603053435115	0.9990709980746567	0.9952009575797939	3.726933240890503	0.0032024383544921875	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.011627906976744207	0.5369718309859155	85.00000000000165	0.8622950819672132	0.4630281690140845	98.57414448669392	0.26874531051903855	0.1388888888888889	0.5253439240091713	0.13747954173486088	0.5687397708674304	0.9883720930232558	0.0016366612111292644	0.09785171972967638	0.5	0.13911620294599017	0.8608837970540099	0.24390243902439024	0.9983633387888707	0.37080799975078255	0.5687397708674304	0.9963376022243592	0.987152152512212	3.726933240890503	0.0032024383544921875	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.004566210045662156	0.5314583937373152	218.0000000000028	0.8816148390616475	0.4685416062626848	247.27351485148836	0.2496842104351323	0.11880108991825614	0.5268921836916531	0.11832061068702293	0.5591603053435115	0.9954337899543378	0.0005452562704471031	0.06343236433287244	0.5	0.11886586695747	0.88113413304253	0.21237213833414514	0.9994547437295529	0.34398125013099545	0.5591603053435115	0.9991347698685558	0.9978690727959336	3.818918228149414	0.004893064498901367	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.011627906976744207	0.5369718309859155	85.00000000000165	0.8622950819672132	0.4630281690140845	98.57414448669392	0.26874531051903855	0.1388888888888889	0.5253439240091713	0.13747954173486088	0.5687397708674304	0.9883720930232558	0.0016366612111292644	0.09785171972967638	0.5	0.13911620294599017	0.8608837970540099	0.24390243902439024	0.9983633387888707	0.37080799975078255	0.5687397708674304	0.9965626096576404	0.9936382592527282	3.818918228149414	0.004893064498901367	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.7485714285714286	inf	0.33587786259541985	0.25142857142857145	inf	0.7050835816716038	0.6641221374045801	0.7485714285714287	0.66412213740458	0.8320610687022901	1.0	0.0	0.0	0.5	0.6641221374045801	0.33587786259541985	0.7981651376146789	1.0	0.8149368916698888	0.83206106870229	0.9999344443796981	0.9996587022153006	3.810103416442871	0.003523588180541992	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5411868910540301	inf	0.8477905073649754	0.4588131089459699	inf	0.28700833107779333	0.15220949263502456	0.5411868910540301	0.1522094926350246	0.5761047463175123	1.0	0.0	0.0	0.5	0.15220949263502456	0.8477905073649754	0.26420454545454547	1.0	0.3901403499191343	0.5761047463175123	0.9920992925659151	0.991012340201847	3.810103416442871	0.003523588180541992	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.19002771377563477	1.0013580322265625e-05	3.0994415283203125e-06	1.6689300537109375e-06		42	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0029036004645760505	0.9398766700924974	343.4000000000044	0.06396938217605244	0.06012332990750257	5368.193162393235	0.9352242703065655	0.9336595976073954	0.9369730696279213	0.9334787350054525	0.9667393675027263	0.997096399535424	0.0027262813522355156	0.051200511144385216	0.5	0.9362050163576882	0.06379498364231184	0.9656917885264342	0.9972737186477645	0.966171129271235	0.9667393675027263	0.9993745458675283	0.9990532042929259	3.817018747329712	0.003370046615600586	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.005376344086021501	0.9156626506024097	184.9999999999994	0.09210526315789473	0.08433734939759036	2008.5714285714223	0.9068551810909138	0.9039087947882736	0.9102863065163882	0.9034369885433715	0.9517184942716858	0.9946236559139785	0.004909983633387904	0.06848625276486664	0.5	0.9083469721767594	0.09165302782324058	0.9495295124037639	0.9950900163666121	0.9505069101825833	0.9517184942716858	0.9952996215053533	0.9885316562103009	3.817018747329712	0.003370046615600586	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008658008658008698	0.5330229851614781	114.50000000000148	0.8760917030567686	0.46697701483852194	130.6940809968864	0.2547593318353434	0.1247276688453159	0.5243649765034695	0.12377317339149396	0.561886586695747	0.9913419913419913	0.0010905125408942062	0.08546667206622283	0.5	0.12486368593238822	0.8751363140676118	0.2217917675544794	0.9989094874591058	0.35182753595833677	0.561886586695747	0.998478396078436	0.996654549777145	3.7582480907440186	0.0033998489379882812	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.02564102564102566	0.5323426573426573	37.999999999999446	0.8784893267651889	0.46765734265734266	43.25607476635451	0.24772589501387762	0.12398042414355628	0.5067016317016315	0.12111292962356779	0.560556464811784	0.9743589743589743	0.00327332242225864	0.13957875683700025	0.5	0.12438625204582651	0.8756137479541735	0.22060957910014514	0.9967266775777414	0.348133395364088	0.5605564648117839	0.994543569742929	0.9894734767607266	3.7582480907440186	0.0033998489379882812	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008658008658008698	0.5330229851614781	114.50000000000148	0.8760917030567686	0.46697701483852194	130.6940809968864	0.2547593318353434	0.1247276688453159	0.5243649765034695	0.12377317339149396	0.561886586695747	0.9913419913419913	0.0010905125408942062	0.08546667206622283	0.5	0.12486368593238822	0.8751363140676118	0.2217917675544794	0.9989094874591058	0.35182753595833677	0.561886586695747	0.9983466902290314	0.991962266493029	3.7735960483551025	0.003435850143432617	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.02564102564102566	0.5323426573426573	37.999999999999446	0.8784893267651889	0.46765734265734266	43.25607476635451	0.24772589501387762	0.12398042414355628	0.5067016317016315	0.12111292962356779	0.560556464811784	0.9743589743589743	0.00327332242225864	0.13957875683700025	0.5	0.12438625204582651	0.8756137479541735	0.22060957910014514	0.9967266775777414	0.348133395364088	0.5605564648117839	0.9942194518926072	0.9815627061868261	3.7735960483551025	0.003435850143432617	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008658008658008698	0.5330229851614781	114.50000000000148	0.8760917030567686	0.46697701483852194	130.6940809968864	0.2547593318353434	0.1247276688453159	0.5243649765034695	0.12377317339149396	0.561886586695747	0.9913419913419913	0.0010905125408942062	0.08546667206622283	0.5	0.12486368593238822	0.8751363140676118	0.2217917675544794	0.9989094874591058	0.35182753595833677	0.561886586695747	0.9984789163611368	0.9966588204675967	3.8629751205444336	0.0037152767181396484	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.02564102564102566	0.5323426573426573	37.999999999999446	0.8784893267651889	0.46765734265734266	43.25607476635451	0.24772589501387762	0.12398042414355628	0.5067016317016315	0.12111292962356779	0.560556464811784	0.9743589743589743	0.00327332242225864	0.13957875683700025	0.5	0.12438625204582651	0.8756137479541735	0.22060957910014514	0.9967266775777414	0.348133395364088	0.5605564648117839	0.994552945052649	0.9895490404461327	3.8629751205444336	0.0037152767181396484	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.7488770926908943	inf	0.33533260632497275	0.25112290730910575	inf	0.7055169632133508	0.6646673936750273	0.7488770926908943	0.6646673936750274	0.8323336968375137	1.0	0.0	0.0	0.5	0.6646673936750273	0.33533260632497275	0.7985587946282345	1.0	0.8152713619863188	0.8323336968375137	0.9999412823809087	0.9996685693457289	3.8146374225616455	0.0035538673400878906	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5585009140767825	inf	0.79050736497545	0.44149908592321757	inf	0.3420552998472102	0.20949263502454993	0.5585009140767825	0.20949263502454984	0.6047463175122749	1.0	0.0	0.0	0.5	0.20949263502454993	0.79050736497545	0.34641407307171856	1.0	0.4577036541524985	0.6047463175122749	0.9865477698816836	0.9847421753437642	3.8146374225616455	0.0035538673400878906	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.279890775680542	1.5020370483398438e-05	4.0531158447265625e-06	2.6226043701171875e-06		84	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0058241118229469535	0.9349051768323936	170.6999999999987	0.06962719298245613	0.06509482316760636	2451.6283464566745	0.9271885504770784	0.925704989154013	0.9290810650094468	0.9252998909487458	0.962649945474373	0.994175888177053	0.005452562704471142	0.07109735420426457	0.5	0.930752453653217	0.06924754634678298	0.9614193185018305	0.9945474372955289	0.9619416028448184	0.9626499454743729	0.9980104389521091	0.9956162098330453	3.725330352783203	0.0036351680755615234	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.2141563892364502	1.0967254638671875e-05	3.814697265625e-06	1.6689300537109375e-06		126	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.9105812220566318	inf	0.09819967266775775	0.08941877794336811	inf	0.9061801388870007	0.9018003273322422	0.9105812220566318	0.9018003273322424	0.9509001636661211	1.0	0.0	0.0	0.5	0.9018003273322422	0.09819967266775775	0.9483648881239243	1.0	0.9496316798276279	0.9509001636661212	0.9928265487341993	0.9952395671723485	3.725330352783203	0.0036351680755615234	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.2141563892364502	1.0967254638671875e-05	3.814697265625e-06	1.6689300537109375e-06		126	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008064516129032251	0.5356725146198831	123.00000000000158	0.8668122270742358	0.464327485380117	141.89924433249553	0.26494207472899683	0.13398692810457516	0.5276079984908508	0.13304252998909494	0.5665212649945475	0.9919354838709677	0.0010905125408942062	0.0827093156263062	0.5	0.1341330425299891	0.8658669574700109	0.23631123919308358	0.9989094874591058	0.3647620106933695	0.5665212649945475	0.9983397035756205	0.9966222265918312	3.8112337589263916	0.003693819046020508	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.2141563892364502	1.0967254638671875e-05	3.814697265625e-06	1.6689300537109375e-06		126	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
